,ClassName,WMC,DIT,NOC,CBO,RFC,LCOM,CA,NPM,FWBR,FWBR_s,FWBR_N,FWBR_L,layer
327,com.itextpdf.text.pdf.fonts.cmaps.CMapParserEx,5,1,0,9,29,8,3,2,-8.56063140866488,-6.355029172381296,-9.94382903983221,-6.377691823523476,8.0
328,com.itextpdf.text.pdf.security.LtvVerification,12,1,0,36,93,32,1,4,-13.963191947061418,-10.158876925096259,-15.921376292573315,-10.812555795970209,8.0
329,com.itextpdf.text.pdf.codec.wmf.MetaPen,5,2,0,3,9,0,2,5,-4.680249064258263,-2.9730310711521666,-4.9037304996432445,-3.8931161598799817,8.0
330,com.itextpdf.xmp.XMPConst,0,1,0,0,0,0,7,0,0.7540801391382728,0.9368053465063093,1.1875633328944055,0.43077392379515705,0.0
331,com.itextpdf.text.pdf.PdfPages,8,1,0,11,34,0,3,0,-9.151826851187224,-6.831900305780433,-10.472265676226503,-7.16434635013583,8.0
332,com.itextpdf.xmp.XMPSchemaRegistry,10,1,0,2,10,45,9,10,-5.160319829347169,-2.8875583019883964,-5.312278807294714,-4.074707869916402,5.0
333,com.itextpdf.text.api.Indentable,4,1,0,0,4,6,5,4,-0.304451023302187,0.24162967276818714,-0.1831346127523557,0.06875580690799679,0.0
334,com.itextpdf.text.pdf.Type1Font,19,2,0,22,85,85,1,12,-12.274755917694817,-8.376695242024613,-13.615861386875109,-9.5752632814141,8.0
335,com.itextpdf.xmp.impl.XMPNormalizer,14,1,0,17,100,89,2,0,-11.48966423653572,-8.386026966942213,-13.330423477604999,-8.440347259021651,6.0
336,com.itextpdf.text.pdf.FilterHandlers$Filter_ASCIIHEXDECODE,3,1,0,6,5,3,1,1,-7.347889632137274,-4.745049771590242,-7.71628456581345,-6.305000637317555,8.0
337,com.itextpdf.text.pdf.PdfShading,23,1,0,18,54,193,5,16,-12.455526233163829,-8.255325834530263,-13.588742265819308,-9.924698663454878,8.0
338,com.itextpdf.text.pdf.PdfCopyForms,18,1,0,11,37,0,0,18,-9.743750327558963,-6.846302201542761,-10.721785242444813,-7.979758677056877,10.0
339,com.itextpdf.text.pdf.qrcode.GF256Poly,12,1,0,1,29,0,2,1,-2.7071966193417945,-2.232391433473161,-3.5039860672441727,-1.4343153790395378,0.0
340,com.itextpdf.text.io.RandomAccessSource,4,1,0,0,4,6,25,4,-0.304451023302187,0.24162967276818714,-0.1831346127523557,0.06875580690799679,0.0
341,com.itextpdf.text.pdf.codec.wmf.MetaDo,9,1,0,14,128,16,1,8,-10.074770928839705,-8.015650061206546,-12.310764890553173,-6.89997680729253,8.0
342,com.itextpdf.text.pdf.FontDetails$1,1,1,0,1,3,0,1,0,-1.9235816722928396,-1.401294629815832,-2.230030207878772,-1.356441160461899,8.0
343,com.itextpdf.text.WritableDirectElement,6,1,0,3,9,15,0,6,-5.730473270942497,-3.565910553717089,-6.098957793431403,-4.5617373177660925,9.0
344,com.itextpdf.text.xml.simpleparser.IanaEncodings,3,1,0,0,8,1,3,2,0.32608570093699984,-0.0008922834495371894,-0.12262699238382008,1.0812944549087293,0.0
345,com.itextpdf.text.pdf.TrueTypeFontUnicode,23,3,0,20,85,209,3,13,-11.922853092091215,-7.768932679939355,-12.966735866612419,-9.369253824411835,8.0
346,com.itextpdf.text.Font,36,1,0,7,49,268,26,36,-9.622138086520877,-6.0240554502725425,-10.346053974073785,-7.517417671511033,8.0
347,com.itextpdf.xmp.XMPDateTimeFactory,11,1,0,3,32,53,1,9,-5.92968502353696,-4.096622310933124,-6.885646209230304,-4.0184582239914315,3.0
348,com.itextpdf.text.pdf.security.SignaturePermissions,5,1,0,5,18,2,1,5,-6.60496513449225,-4.845777900054724,-7.597884255748389,-4.97439000781995,9.0
349,com.itextpdf.text.pdf.FilterHandlers$Filter_FLATEDECODE,3,1,0,6,6,3,1,1,-7.288306989366029,-4.812799922696422,-7.771582614048337,-6.137566716451392,8.0
350,com.itextpdf.text.pdf.CompareTool$ImageNameComparator,3,1,0,1,6,3,1,2,-2.5260793971680657,-1.6517645850213216,-2.8624566498758,-1.7028680869522967,9.0
351,com.itextpdf.text.pdf.hyphenation.TernaryTree,22,1,1,3,44,127,2,16,-6.827521901727739,-4.269110070219829,-7.330154346583053,-4.914786134201386,1.0
352,com.itextpdf.text.xml.simpleparser.SimpleXMLDocHandler,5,1,0,0,5,10,7,5,-0.4644876326357791,0.15875531480227897,-0.37642258267240336,0.008538512069830723,0.0
353,com.itextpdf.text.pdf.interfaces.PdfViewerPreferences,2,1,0,2,2,1,6,2,-4.034662306563552,-2.2984909589472338,-3.9488814539004657,-3.6526719527011746,8.0
354,com.itextpdf.text.pdf.security.ExternalBlankSignatureContainer,4,1,0,4,8,0,0,4,-5.858148823747729,-4.043072807948042,-6.3813489919661945,-4.8286984375288,9.0
355,com.itextpdf.xmp.impl.XMPNode$1,4,1,0,1,8,0,1,3,-2.374979927841383,-1.7310413575635044,-2.790736293718399,-1.5850894268430218,3.0
356,com.itextpdf.xmp.impl.XMPNode,54,1,0,3,105,1149,13,43,-7.279424272378763,-4.6196570500154825,-8.25463630069726,-4.848051562309365,3.0
357,com.itextpdf.text.pdf.security.PdfPKCS7,45,1,0,53,192,748,4,37,-16.718155233329323,-11.447835374584015,-18.545599836199163,-13.158583644602245,8.0
358,com.itextpdf.text.pdf.codec.TiffWriter$FieldBase,6,1,7,1,11,1,9,5,-3.640090691054797,-1.9792388887258217,-3.106799836707685,-2.8591571030724054,2.0
359,com.itextpdf.text.GreekList,5,2,0,7,23,6,0,4,-7.313970729147448,-5.1414381422126265,-8.253425695298525,-5.557317064659088,10.0
360,com.itextpdf.text.xml.XmlDomWriter,9,1,0,0,38,14,2,6,-0.2211327729713598,-0.6545717774257908,-1.2492185284325303,1.3973930754887964,0.0
361,com.itextpdf.text.pdf.parser.SimpleTextExtractionStrategy,7,1,0,5,24,9,1,6,-6.947650102750161,-4.979461677870301,-7.978688857660851,-5.124503840126693,15.0
362,com.itextpdf.text.pdf.hyphenation.TernaryTree$Iterator$Item,4,1,0,1,4,0,1,4,-2.6021724573833254,-1.4727055823989585,-2.579881204503068,-2.2235259621063905,1.0
363,com.itextpdf.awt.geom.QuadCurve2D$Float,14,2,0,5,19,19,0,14,-7.237610823569282,-4.32744389111882,-7.502845370761731,-5.933513466636685,8.0
364,com.itextpdf.text.pdf.AcroFields$InstHit,2,1,0,1,6,0,1,2,-2.0457252088670566,-1.6354510207296313,-2.5501695097334034,-1.239545430944716,8.0
365,com.itextpdf.text.pdf.PdfPCellEvent,1,1,0,3,1,0,4,1,-4.82641392048061,-2.845636549011614,-4.697573082336425,-4.563012674274626,8.0
366,com.itextpdf.text.pdf.parser.PdfContentStreamProcessor$SetColorStroke,3,1,0,7,6,3,1,1,-7.79591050126172,-5.149733134636783,-8.294843951628005,-6.610259076266518,14.0
367,com.itextpdf.text.pdf.PatternColor,4,3,1,2,7,0,3,4,-3.532864719512758,-1.805295832881599,-3.149792407741869,-3.0914470688662883,8.0
368,com.itextpdf.text.html.HtmlEncoder,6,1,0,1,27,11,0,4,-2.647736515094383,-2.264327718426744,-3.704889834006037,-0.965836288029907,4.0
369,com.itextpdf.text.pdf.CFFFont$OffsetItem,2,2,2,1,3,1,7,1,-2.4563223916305414,-0.9168227527230397,-1.7685294029048462,-2.2454783265340996,8.0
370,com.itextpdf.awt.geom.GeneralPath,31,1,0,15,62,309,2,28,-12.07112055420608,-7.881365169671407,-13.125692970028911,-9.55606556372812,8.0
371,com.itextpdf.text.pdf.parser.PdfContentStreamProcessor$Do,3,1,0,5,6,3,1,1,-6.702321739729271,-4.42383907494256,-7.167521731211314,-5.591883434172265,14.0
372,com.itextpdf.text.pdf.GrayColor,6,3,0,1,9,3,9,5,-2.1012556432175393,-0.8554364727586028,-1.9676221329389265,-1.562274440970184,5.0
373,com.itextpdf.text.pdf.TrueTypeFont,44,2,2,23,134,368,3,12,-13.706812128339289,-8.747586591586353,-14.422272427619435,-10.931419683385311,8.0
374,com.itextpdf.text.pdf.parser.GlyphRenderListener,5,1,1,3,14,0,1,5,-5.289748842950288,-3.7389673829254417,-5.743861896597901,-4.078577767305067,14.0
375,com.itextpdf.text.FontFactory,28,1,0,4,42,106,6,26,-7.530670462607259,-4.762504524758364,-8.227100871078731,-5.64600389382335,8.0
376,com.itextpdf.text.pdf.PdfPTableHeader,3,2,0,2,4,0,3,3,-3.5161295989617374,-1.9542927702027264,-3.408367629168356,-3.136674106694107,8.0
377,com.itextpdf.text.pdf.interfaces.IAccessibleElement,7,1,0,3,7,21,20,7,-5.983366481179127,-3.469622570730248,-6.110507082644475,-4.992206623822791,8.0
378,com.itextpdf.xmp.properties.XMPAliasInfo,4,1,0,1,4,6,7,4,-2.939366575349014,-1.507354602039543,-2.899328263628457,-2.3849396877491134,4.0
379,com.itextpdf.text.pdf.parser.InlineImageUtils$InlineImageParseException,1,4,0,0,2,0,1,1,1.596978125896055,1.7125169534268787,2.159236173646973,1.3542347063475393,11.0
380,com.itextpdf.text.pdf.TrueTypeFont$HorizontalHeader,1,1,0,0,2,0,1,0,0.6001384041726006,0.4741276464394977,0.5893628394357852,0.7847825539378535,8.0
381,com.itextpdf.xmp.properties.XMPProperty,3,1,0,1,3,3,5,3,-2.742383260498868,-1.4058100797507918,-2.661707221660921,-2.310706246716719,3.0
382,com.itextpdf.text.pdf.CFFFont$DictNumberItem,3,2,0,1,5,0,2,3,-1.9043314994649734,-1.0113339760894144,-1.8848999079442812,-1.5033219577661394,8.0
383,com.itextpdf.text.pdf.parser.PdfContentStreamProcessor$ResourceDictionary,4,3,0,3,11,0,5,4,-4.144619865168551,-2.669658287312525,-4.422566008138551,-3.295539217447617,14.0
384,com.itextpdf.xmp.impl.CountOutputStream,5,2,0,0,9,0,1,4,0.5895820398353916,0.5249374784632936,0.5286568021089578,1.014274829434239,0.0
385,com.itextpdf.text.ListLabel,7,2,0,3,8,3,4,6,-5.201327419158273,-2.943038054996454,-5.178221952582524,-4.470878299779811,8.0
386,com.itextpdf.text.pdf.languages.HebrewProcessor,4,1,0,2,6,0,0,4,-4.013445296144073,-2.643677369618844,-4.289454392432706,-3.2933795974379763,9.0
387,com.itextpdf.text.io.GroupedRandomAccessSource,9,1,1,2,16,22,2,5,-5.117504465284388,-3.1090502525541095,-5.3265856795142135,-3.802857942351773,1.0
388,com.itextpdf.text.pdf.PdfPTableFooter,3,2,0,2,4,0,3,3,-3.5161295989617374,-1.9542927702027264,-3.408367629168356,-3.136674106694107,8.0
389,com.itextpdf.text.pdf.hyphenation.PatternConsumer,3,1,0,0,3,3,2,3,-0.10746770845204129,0.3431741950569386,0.05448642921518054,0.14298924794039106,0.0
390,com.itextpdf.text.pdf.FloatLayout,8,1,0,10,44,0,3,7,-8.723924999933997,-6.722802970071189,-10.221452823066553,-6.583361472294238,8.0
391,com.itextpdf.text.TabStop$Alignment,4,2,0,1,7,4,4,2,-2.2582861006151425,-1.159936776843251,-2.3180149548412143,-1.5945385646034227,8.0
392,com.itextpdf.text.pdf.CFFFont$RangeItem,3,2,0,3,8,0,2,3,-4.382525830952243,-2.938522605061494,-4.746544938800375,-3.516613213524991,8.0
393,com.itextpdf.text.pdf.parser.PdfContentStreamProcessor$TextMoveStartNextLineWithLeading,2,1,0,6,10,0,1,2,-6.633250566886887,-4.995136539290427,-7.6214348507948575,-5.183311152938747,14.0
394,com.itextpdf.text.pdf.parser.GlyphTextRenderListener,2,2,0,3,4,0,0,2,-4.369586108733033,-2.688557725249704,-4.450981386164617,-3.8067205511244193,15.0
395,com.itextpdf.text.pdf.parser.PdfContentStreamProcessor$TextMoveStartNextLine,3,1,0,6,12,3,3,1,-7.049034661425632,-5.084871378736513,-7.993648842002008,-5.465184590407649,14.0
396,com.itextpdf.xmp.impl.xpath.XMPPath,5,1,0,1,15,0,7,5,-2.304775331582144,-1.9786122169735125,-3.0508199714156,-1.180903180309084,1.0
397,com.itextpdf.text.Jpeg2000,12,3,0,7,36,18,2,8,-7.652108653358229,-4.938156969200879,-8.307411364943038,-5.927382128502914,8.0
398,com.itextpdf.text.pdf.PdfLine,30,1,0,8,91,65,4,18,-9.443028585477272,-6.56937698248019,-10.743586411218514,-6.941272708551995,8.0
399,com.itextpdf.text.pdf.fonts.otf.GlyphPositioningTableReader$MarkRecord,1,1,0,0,2,0,1,1,0.6001384041726006,0.4741276464394977,0.5893628394357852,0.7847825539378535,9.0
400,com.itextpdf.text.pdf.parser.PdfImageObject$TrackingFilter,3,1,0,5,4,1,1,1,-6.712264723212974,-4.263615273013959,-6.9330306353801054,-5.899852922231718,10.0
401,com.itextpdf.text.pdf.PdfContents,2,4,0,11,25,0,5,0,-7.352854357670296,-5.494834290123258,-8.47227191210595,-5.587545975212748,8.0
402,com.itextpdf.text.pdf.PdfXConformanceException,2,5,0,1,4,1,3,2,-1.1007013858178627,-0.015110333757888294,-0.6610137407550956,-0.9797478618439722,1.0
403,com.itextpdf.text.pdf.parser.PdfContentStreamProcessor$SetRGBFill,3,1,0,6,6,3,1,1,-7.288306989366029,-4.812799922696422,-7.771582614048337,-6.137566716451392,14.0
404,com.itextpdf.awt.geom.gl.Crossing$QuadCurve,5,1,0,1,7,0,1,1,-2.572692027723087,-1.6739698613615634,-2.8021691949971514,-1.9337791994647007,8.0
405,com.itextpdf.text.pdf.parser.PdfContentStreamProcessor$SetTextRenderMode,3,1,0,6,7,3,1,1,-7.236694156555887,-4.871487773037841,-7.819483962251907,-5.992528857060197,14.0
406,com.itextpdf.text.pdf.PdfWriter$PdfBody$PdfCrossReference,10,1,0,1,23,0,2,10,-2.6540041486593333,-2.1391793950079654,-3.3747490441727592,-1.4744160615623576,8.0
407,com.itextpdf.text.pdf.PdfContentByte,208,1,4,57,474,9794,55,170,-19.1055673142323,-12.117970650491193,-20.016455235002436,-15.347487373230683,8.0
408,com.itextpdf.text.pdf.codec.wmf.MetaState,36,1,0,7,69,422,2,36,-9.570522781628926,-6.179997133961198,-10.541066028570864,-7.189499778967932,8.0
409,com.itextpdf.text.ExceptionConverter,10,4,0,0,21,3,71,10,0.7038973693795252,0.8617517507627728,0.7149526154872053,1.3392289363764085,0.0
410,com.itextpdf.text.io.RASInputStream,3,2,0,1,6,0,3,3,-1.8447488566937276,-1.0790841271955949,-1.9401979561791678,-1.3358880368999762,1.0
411,com.itextpdf.text.pdf.qrcode.Version,13,1,0,5,27,46,2,8,-7.63913223746511,-5.040542779725907,-8.438175731695429,-5.80737033603168,2.0
412,com.itextpdf.text.Jpeg2000$ZeroBoxSizeException,2,4,0,1,4,0,1,2,-1.1789394388972343,-0.2491801416358732,-0.8595944180519905,-1.035559495766303,8.0
413,com.itextpdf.xmp.impl.XMPSerializerHelper,4,1,0,5,16,6,1,4,-6.642592681742611,-4.817285756007543,-7.643394930440874,-4.944726263446403,6.0
414,com.itextpdf.text.log.NoOpCounter,4,1,0,1,5,6,1,4,-2.868895266366628,-1.5874860230397394,-2.964731972863795,-2.1869073913840036,1.0
415,com.itextpdf.text.pdf.codec.wmf.MetaObject,3,1,3,0,4,0,5,3,-0.43122065096921336,0.19031380268194087,0.2020174351924956,-0.2474038604121479,0.0
416,com.itextpdf.text.pdf.PdfSigLockDictionary$LockPermissions,5,2,0,2,9,6,1,3,-3.9238544206915025,-2.28178603109853,-4.095855338351946,-3.0361542434284523,9.0
417,com.itextpdf.text.pdf.parser.LocationTextExtractionStrategy,13,1,0,8,42,64,2,7,-9.07082813439238,-6.257952579614624,-10.234167831086207,-6.803623577829946,15.0
418,com.itextpdf.text.pdf.fonts.FontsResourceAnchor,1,1,0,0,2,0,2,1,0.6001384041726006,0.4741276464394977,0.5893628394357852,0.7847825539378535,0.0
419,com.itextpdf.text.pdf.security.LtvVerifier,13,3,0,20,72,20,0,11,-11.13729144619465,-7.671586556527001,-12.371236414654105,-8.703639999389706,11.0
420,com.itextpdf.text.TextElementArray,1,1,0,1,1,0,5,1,-2.1914983684337828,-1.0966522742038831,-1.9813794314603237,-2.109317179617516,8.0
421,com.itextpdf.text.pdf.CMapAwareDocumentFont,10,3,0,23,58,23,5,5,-11.549031456380671,-7.924334208118235,-12.769027219695683,-9.126676255872031,10.0
422,com.itextpdf.text.pdf.IntHashtable$Entry,4,1,0,0,5,0,3,2,0.10321440364588741,0.19614727140857535,0.0709087371376953,0.42820182891582936,3.0
423,com.itextpdf.text.pdf.PdfEncodings$SymbolConversion,5,1,0,2,11,2,1,3,-4.147668978311056,-2.8948264020829275,-4.716843839720589,-3.0198249727807553,4.0
424,com.itextpdf.text.pdf.ShadingColor,4,3,0,2,7,0,2,4,-3.207752324195658,-1.7655598734539535,-3.149792407741869,-2.7175678142516237,8.0
425,com.itextpdf.text.pdf.qrcode.ByteMatrix,9,1,0,0,14,0,6,9,-0.12119864030217098,-0.18639900765803996,-0.46188804708558706,0.5841781626934157,0.0
426,com.itextpdf.text.pdf.qrcode.BitArray,12,1,0,0,18,0,1,11,-0.24882827914744943,-0.2826590930533954,-0.6239407343566665,0.5232626135467218,0.0
427,com.itextpdf.text.html.simpleparser.ImageStore,1,3,0,0,2,0,1,1,1.3542185433108733,1.4109329929458068,1.7769261723301906,1.2155564777330103,9.0
428,com.itextpdf.text.pdf.parser.PdfContentStreamProcessor$PushGraphicsState,3,1,0,5,8,3,2,1,-6.6051831619409604,-4.534293278000729,-7.25767506295642,-5.31891311614017,14.0
429,com.itextpdf.text.pdf.codec.TiffImage,13,1,0,19,81,78,1,9,-11.890552378285506,-8.559970679266208,-13.626818408748274,-8.945324863957678,8.0
430,com.itextpdf.text.pdf.PdfOCG,2,1,0,2,2,1,11,2,-4.034662306563552,-2.2984909589472338,-3.9488814539004657,-3.6526719527011746,8.0
431,com.itextpdf.text.pdf.CFFFont$UInt16Item,3,2,0,1,5,1,2,3,-2.024442467734902,-1.0236762059116378,-1.9986892463052661,-1.5608186869379599,8.0
432,com.itextpdf.text.pdf.security.MakeSignature,6,1,0,29,78,13,0,5,-12.567857611317457,-9.556037440582708,-14.71415459446305,-9.438319858481707,8.0
433,com.itextpdf.text.FontFactoryImp,25,1,0,10,77,168,2,24,-10.285771407597911,-7.025026032760859,-11.573286111378776,-7.695961306324497,8.0
434,com.itextpdf.text.pdf.parser.LocationTextExtractionStrategy$TextChunkFilter,1,1,0,1,1,0,1,1,-2.1914983684337828,-1.0966522742038831,-1.9813794314603237,-2.109317179617516,15.0
435,com.itextpdf.text.Section,60,4,1,17,113,1476,4,54,-12.426934214455311,-7.249589771498739,-12.676370009010677,-10.043911588928951,8.0
436,com.itextpdf.awt.geom.GeneralPath$Iterator,7,1,0,4,14,0,1,5,-6.053022043253859,-4.253907703721848,-6.702989407390022,-4.842941226383012,8.0
437,com.itextpdf.text.pdf.PdfLister,6,1,0,8,31,0,0,6,-7.883099498186823,-6.073933842714957,-9.238797182998532,-5.9390100104264425,9.0
438,com.itextpdf.awt.geom.Line2D$Double,11,2,0,5,15,21,0,11,-7.154115371523099,-4.2375610289176935,-7.372739146187425,-5.913606295768592,8.0
439,com.itextpdf.text.pdf.CFFFont$UInt32Item,3,2,0,1,5,1,1,3,-2.024442467734902,-1.0236762059116378,-1.9986892463052661,-1.5608186869379599,8.0
440,com.itextpdf.text.pdf.crypto.IVGenerator,4,1,0,1,16,4,2,2,-2.40804525294579,-2.0392200166234975,-3.283093451618986,-1.02780046141189,1.0
441,com.itextpdf.text.pdf.qrcode.MaskUtil,7,1,0,2,18,21,2,5,-4.555437103221491,-3.1239000883644423,-5.293483007359478,-3.0342962832123654,5.0
442,com.itextpdf.text.pdf.languages.IndicCompositeCharacterComparator,3,1,0,0,6,3,1,3,0.1088361548787608,0.09721968978640858,-0.14626299899969863,0.7508274077048133,0.0
443,com.itextpdf.text.pdf.PRTokeniser,31,1,0,6,55,221,13,30,-8.916268756207662,-5.737735972711838,-9.789172702104592,-6.729913502494512,8.0
444,com.itextpdf.xmp.options.Options,20,1,5,1,33,114,5,13,-4.721746449934965,-2.4606514761061495,-4.469040368941861,-3.239097333541464,1.0
445,com.itextpdf.awt.geom.Point2D$Float,7,2,0,1,14,0,5,7,-2.128744543413031,-1.3938802551560296,-2.4176966921675636,-1.3473456239885526,1.0
446,com.itextpdf.text.pdf.qrcode.ReedSolomonException,1,3,0,0,2,0,0,1,1.3542185433108733,1.4109329929458068,1.7769261723301906,1.2155564777330103,0.0
447,com.itextpdf.text.pdf.PdfNull,3,2,0,1,4,3,9,2,-2.2150247449872165,-0.9558870147336644,-2.047074875430913,-1.8163477124748897,8.0
448,com.itextpdf.text.io.ArrayRandomAccessSource,5,1,0,1,9,0,1,5,-2.4864421161459167,-1.7720427945257167,-2.8822168657418064,-1.691407256931551,1.0
449,com.itextpdf.xmp.XMPPathFactory,10,1,0,5,23,45,1,5,-7.493686866061486,-4.9794269560281466,-8.308336585883909,-5.681018154633507,6.0
450,com.itextpdf.text.pdf.BarcodePDF417,56,1,0,7,87,1070,0,28,-10.003754410252997,-6.284541695106901,-10.90290387905033,-7.541230283672393,9.0
451,com.itextpdf.text.pdf.PdfPTable$FittingRows,2,1,0,2,8,0,2,2,-3.4899134215931245,-2.7689954389013085,-4.2291942719379225,-2.4018949654754786,8.0
452,com.itextpdf.text.pdf.PdfBorderArray,2,3,0,4,5,1,1,2,-4.954507576676303,-2.9552692033239025,-5.011710165212891,-4.27731116787332,8.0
453,com.itextpdf.text.html.simpleparser.StyleSheet,7,1,0,3,38,0,1,7,-4.835442419700312,-4.110813556291508,-6.171338345442224,-3.0151793670793263,7.0
454,com.itextpdf.text.pdf.Barcode,38,1,7,7,43,663,7,38,-10.84740205925357,-6.101637027387153,-10.464030868076566,-8.916597407677383,9.0
455,com.itextpdf.xmp.XMPVersionInfo,6,1,0,0,6,15,3,6,-0.598504911236154,0.08881877940394385,-0.538621472730976,-0.041756130376216116,0.0
456,com.itextpdf.xmp.options.AliasOptions,14,2,0,3,20,91,5,12,-5.941865931723607,-3.352970317763034,-6.181998761709724,-4.571785922951092,3.0
457,com.itextpdf.text.pdf.XfaForm$Xml2SomDatasets,4,2,0,2,45,0,2,2,-2.844619477625678,-2.923153080604888,-4.270161363375246,-0.9964258667693349,8.0
458,com.itextpdf.text.pdf.PdfEncryption,33,1,0,21,94,284,11,25,-13.158957155090034,-8.86216626944154,-14.524990276970815,-10.303665199734672,8.0
459,com.itextpdf.text.pdf.CFFFont$UInt24Item,3,2,0,1,5,1,1,3,-2.024442467734902,-1.0236762059116378,-1.9986892463052661,-1.5608186869379599,8.0
460,com.itextpdf.text.pdf.PdfFormField,37,4,0,16,69,640,16,29,-11.533342718825134,-6.850188474445454,-12.001040545206656,-9.355119434879569,8.0
461,com.itextpdf.text.pdf.PdfCopy$PageStamp,8,1,0,20,68,0,1,4,-11.016783760053947,-8.542269787591428,-12.908687133838582,-8.408102087963982,10.0
462,com.itextpdf.text.pdf.PdfResources,2,3,0,3,7,1,1,0,-3.995058757235398,-2.518660029194695,-4.240490514279654,-3.1749258715872952,8.0
463,com.itextpdf.text.pdf.LongHashtable,18,1,0,3,29,0,1,17,-5.658877469286218,-3.9703334216216097,-6.331921066702257,-4.3475018469216735,3.0
464,com.itextpdf.awt.geom.misc.Messages,9,1,0,0,24,30,8,8,-0.5188065689834885,-0.4720557717169978,-1.2088698345380526,0.854171801961577,0.0
465,com.itextpdf.text.pdf.PdfIsoConformanceException,2,4,1,0,4,1,1,2,1.0107527495625646,1.4477259439219885,1.7428098944631263,0.9867600151043221,0.0
466,com.itextpdf.awt.geom.Rectangle2D$Iterator,6,1,0,4,15,0,1,5,-5.916615957158529,-4.2861582324528,-6.686822593032951,-4.611159840485012,8.0
467,com.itextpdf.text.pdf.codec.Base64$InputStream,4,3,0,2,12,4,1,4,-3.2989818607954744,-2.0076012493304023,-3.5881679491309857,-2.323726818427255,3.0
468,com.itextpdf.text.pdf.codec.TIFFField,23,1,0,0,26,0,2,22,-0.624772117329935,-0.4192606296279082,-0.9305263581813867,0.16258575606482673,0.0
469,com.itextpdf.xmp.options.SerializeOptions,35,2,0,2,40,529,6,33,-5.6238754454533275,-2.9268334513362455,-5.839930571346265,-4.031990469293019,2.0
470,com.itextpdf.text.pdf.codec.TIFFDirectory,32,1,0,3,74,266,1,19,-6.733708226266533,-4.45647172940568,-7.740398280452358,-4.484169361076607,8.0
471,com.itextpdf.text.exceptions.IllegalPdfSyntaxException,1,5,0,0,2,0,1,1,1.795327147245355,1.9589289911270868,2.471606189304853,1.4675430694416902,0.0
472,com.itextpdf.text.pdf.PdfNameTree,4,1,0,10,27,6,4,3,-8.753873852456612,-6.566028111331374,-10.19762412124214,-6.548417714274188,8.0
473,com.itextpdf.text.pdf.security.CrlClient,1,1,0,0,1,0,4,1,0.4434171836130442,0.6523320006038471,0.7348142194157778,0.34437831503959443,0.0
474,com.itextpdf.text.pdf.events.IndexEvents,11,2,0,7,38,33,2,10,-7.9787568556175374,-5.36279435415996,-8.891140883625388,-6.000343173430068,10.0
475,com.itextpdf.text.pdf.hyphenation.CharVector,13,1,0,1,16,0,3,13,-2.988593957455463,-1.9806026583457923,-3.3220559352299954,-2.140973781965817,0.0
476,com.itextpdf.text.pdf.OutputStreamCounter,8,2,0,0,14,0,9,8,0.4078558604899283,0.35853123865567516,0.2638155484892134,0.9637366380852579,0.0
477,com.itextpdf.awt.DefaultFontMapper,11,1,1,4,40,21,2,11,-6.863552076203029,-4.778817787542496,-7.690523140051076,-4.871997456524157,8.0
478,com.itextpdf.xmp.impl.QName,5,1,0,0,10,0,2,5,0.1853129256917302,-0.0649479170981101,-0.20021357280639862,0.8658113433062797,0.0
479,com.itextpdf.text.Jpeg2000$ColorSpecBox,7,4,0,0,10,19,1,6,0.42290942738410353,1.1284700554198042,0.7931619596233777,0.8384375688802052,8.0
480,com.itextpdf.text.pdf.crypto.AESCipherCBCnoPad,2,1,0,5,14,0,1,2,-5.927383586481394,-4.74249064832079,-7.128634989997134,-4.300746737342083,0.0
481,com.itextpdf.text.pdf.PdfArtifact,14,1,0,6,19,41,1,14,-8.393270175739355,-5.277611728138053,-8.923385163982838,-6.7927272259186715,8.0
482,com.itextpdf.text.pdf.codec.TIFFFaxDecoder,17,1,0,2,21,16,3,7,-5.130988891929655,-3.1601460443415896,-5.54252733354128,-3.8355577868997406,3.0
483,com.itextpdf.text.io.FileChannelRandomAccessSource,5,1,0,2,14,0,1,5,-3.8710476861007397,-2.9733373638035747,-4.616539676181212,-2.686322870596151,3.0
484,com.itextpdf.text.pdf.PdfDiv$PositionType,4,2,0,1,7,4,1,2,-2.2582861006151425,-1.159936776843251,-2.3180149548412143,-1.5945385646034227,8.0
485,com.itextpdf.text.pdf.Type3Font,23,2,0,18,66,235,0,19,-11.972092847418402,-7.797560016108679,-12.997032137562359,-9.474602138767153,10.0
486,com.itextpdf.text.pdf.PdfDocument$Destination,1,1,0,4,2,0,3,1,-5.517946043780572,-3.5868880787527706,-5.7174435096881115,-4.912521951405035,8.0
487,com.itextpdf.text.pdf.security.PrivateKeySignature,4,1,0,2,17,0,0,4,-3.6483900222148193,-3.0587739282889617,-4.62825850059626,-2.2675332602502642,1.0
488,com.itextpdf.text.pdf.PdfBoolean,5,2,0,3,11,0,22,4,-4.609777755275877,-3.053162492152363,-4.969134208878582,-3.6950838635148724,8.0
489,com.itextpdf.text.pdf.FilterHandlers$Filter_RUNLENGTHDECODE,3,1,0,5,8,3,1,1,-6.6051831619409604,-4.534293278000729,-7.25767506295642,-5.31891311614017,8.0
490,com.itextpdf.text.ImgJBIG2,5,3,0,1,14,6,4,4,-1.9128348744137766,-1.0480908218243412,-2.1595519719527823,-0.9816428198808584,8.0
